TM,Tm,H,VV,V,_Autumn,_Spring,_Summer,_Winter,aqi_level
25,11,46,3,6,0,0,0,1,5
31,9,43,3,3,0,0,0,1,4
31,12,53,3,5,0,0,0,1,5
33,13,44,3,4,0,0,0,1,4
36,15,41,4,4,0,0,0,1,4
35,16,39,3,4,0,0,0,1,3
35,16,35,4,5,0,0,0,1,3
32,18,41,3,8,0,0,0,1,3
32,14,33,3,5,0,0,0,1,3
31,14,39,2,4,0,0,0,1,3
34,18,35,4,8,0,0,0,1,3
36,17,36,3,4,0,0,0,1,4
36,16,32,2,6,0,0,0,1,4
37,22,37,3,4,0,0,0,1,2
35,20,45,4,6,0,0,0,1,3
35,22,52,3,9,0,0,0,1,3
33,22,65,2,5,0,0,0,1,4
33,20,62,3,4,0,1,0,0,4
35,20,52,3,3,0,1,0,0,3
35,22,48,2,6,0,1,0,0,3
39,22,41,3,8,0,1,0,0,2
37,20,37,4,7,0,1,0,0,3
33,22,54,3,7,0,1,0,0,2
35,20,41,3,4,0,1,0,0,3
33,22,58,2,5,0,1,0,0,2
39,23,24,4,12,0,1,0,0,3
39,24,19,4,10,0,1,0,0,3
39,22,20,4,10,0,1,0,0,3
40,20,21,2,4,0,1,0,0,4
40,19,25,2,4,0,1,0,0,3
38,23,43,2,8,0,1,0,0,2
40,22,24,3,5,0,1,0,0,3
42,20,17,4,7,0,1,0,0,3
43,26,20,4,5,0,1,0,0,3
40,26,30,3,8,0,1,0,0,3
41,24,26,4,8,0,1,0,0,3
42,25,22,4,8,0,1,0,0,3
42,23,20,4,7,0,1,0,0,3
43,27,26,4,10,0,1,0,0,2
43,26,27,4,8,0,1,0,0,3
45,28,23,4,8,0,1,0,0,2
45,30,21,4,5,0,1,0,0,3
45,29,27,4,10,0,1,0,0,3
42,29,35,5,5,0,1,0,0,3
45,28,29,4,9,0,1,0,0,4
46,29,26,4,15,0,1,0,0,5
43,29,31,5,15,0,1,0,0,2
43,25,29,5,15,0,1,0,0,2
44,32,29,5,16,0,1,0,0,4
44,33,26,4,11,0,0,1,0,3
46,30,28,3,7,0,0,1,0,3
43,27,42,4,8,0,0,1,0,3
40,27,52,4,14,0,0,1,0,3
38,26,51,4,8,0,0,1,0,2
42,30,38,4,13,0,0,1,0,2
41,31,34,4,14,0,0,1,0,2
40,31,35,4,15,0,0,1,0,3
34,26,75,3,3,0,0,1,0,3
34,27,64,3,2,0,0,1,0,2
39,26,52,4,8,0,0,1,0,2
37,23,62,3,5,0,0,1,0,3
38,25,66,3,9,0,0,1,0,3
36,26,76,4,5,0,0,1,0,2
35,25,74,3,9,0,0,1,0,2
32,24,80,3,8,0,0,1,0,2
31,23,89,3,10,0,0,1,0,1
30,25,81,2,12,0,0,1,0,2
26,23,96,1,15,0,0,1,0,2
29,24,89,2,13,0,0,1,0,2
32,25,76,4,10,0,0,1,0,3
34,24,69,4,9,0,0,1,0,3
39,27,66,4,8,0,0,1,0,2
29,23,88,3,8,0,0,1,0,3
32,25,86,3,5,0,0,1,0,3
32,25,85,2,6,0,0,1,0,3
33,25,83,3,5,0,0,1,0,2
32,24,83,3,7,0,0,1,0,3
32,24,83,3,8,0,0,1,0,2
29,24,89,3,6,0,0,1,0,2
30,24,85,3,9,0,0,1,0,2
28,24,88,3,7,0,0,1,0,2
29,23,87,3,12,0,0,1,0,2
29,24,83,3,7,0,0,1,0,2
31,23,77,4,12,0,0,1,0,2
31,24,79,4,10,0,0,1,0,2
30,25,78,3,10,0,0,1,0,3
31,24,81,3,12,0,0,1,0,2
30,25,73,3,12,0,0,1,0,2
32,24,70,4,10,0,0,1,0,2
29,23,78,3,8,0,0,1,0,1
33,23,70,4,7,0,0,1,0,1
35,26,69,4,8,0,0,1,0,2
33,25,79,3,4,0,0,1,0,2
33,26,79,3,3,0,0,1,0,2
32,23,85,3,3,0,0,1,0,3
30,23,89,3,5,1,0,0,0,2
32,23,83,3,5,1,0,0,0,2
33,24,73,4,8,1,0,0,0,2
32,24,66,4,9,1,0,0,0,2
33,24,66,4,8,1,0,0,0,2
32,22,87,2,5,1,0,0,0,2
32,23,77,3,4,1,0,0,0,2
32,25,76,3,4,1,0,0,0,2
33,24,78,3,4,1,0,0,0,2
35,25,74,3,2,1,0,0,0,2
32,25,81,2,2,1,0,0,0,2
31,24,87,2,4,1,0,0,0,2
32,23,87,3,3,1,0,0,0,2
33,23,88,2,2,1,0,0,0,2
32,26,79,3,5,1,0,0,0,2
31,25,84,3,3,1,0,0,0,2
31,24,80,3,5,1,0,0,0,2
32,23,84,3,4,1,0,0,0,3
32,23,87,2,2,1,0,0,0,4
33,24,77,3,6,1,0,0,0,3
33,16,70,4,1,1,0,0,0,3
35,17,68,3,0,1,0,0,0,3
33,17,68,3,1,1,0,0,0,3
34,17,67,3,2,1,0,0,0,4
33,15,63,3,2,1,0,0,0,3
33,16,59,2,1,1,0,0,0,3
33,19,59,4,5,1,0,0,0,3
33,18,64,3,2,1,0,0,0,4
33,16,54,3,3,1,0,0,0,4
31,15,62,3,3,1,0,0,0,5
31,15,63,3,3,1,0,0,0,5
31,15,54,3,3,1,0,0,0,4
31,17,57,2,3,1,0,0,0,5
32,15,50,3,2,1,0,0,0,5
33,12,48,3,1,1,0,0,0,5
32,11,51,2,1,1,0,0,0,5
29,13,63,2,2,1,0,0,0,4
30,15,61,1,1,1,0,0,0,4
30,13,61,2,3,1,0,0,0,4
30,11,56,2,2,1,0,0,0,5
31,11,52,2,1,1,0,0,0,4
31,11,60,2,1,1,0,0,0,4
31,10,58,3,3,1,0,0,0,3
31,12,53,3,3,1,0,0,0,3
32,12,50,3,2,1,0,0,0,3
31,12,59,2,1,0,0,0,1,5
30,13,52,2,2,0,0,0,1,5
30,13,66,2,3,0,0,0,1,4
29,10,60,2,3,0,0,0,1,5
29,10,56,2,2,0,0,0,1,5
29,8,55,2,3,0,0,0,1,5
32,11,56,3,3,0,0,0,1,4
29,13,53,2,3,0,0,0,1,4
30,11,53,3,3,0,0,0,1,3
29,8,58,3,2,0,0,0,1,4
30,8,54,2,1,0,0,0,1,4
31,9,52,2,1,0,0,0,1,3
30,9,51,2,2,0,0,0,1,5
28,11,34,3,4,0,0,0,1,4
27,9,46,2,3,0,0,0,1,4
33,11,61,2,2,0,0,0,1,4
33,15,47,3,7,0,0,0,1,5
27,11,62,1,2,0,0,0,1,5
31,10,55,3,6,0,0,0,1,4
30,12,69,2,4,0,0,0,1,4
31,14,68,2,5,0,0,0,1,4
26,8,41,3,4,0,0,0,1,4
26,12,42,2,3,0,0,0,1,5
29,10,43,2,2,0,0,0,1,4
29,13,51,2,3,0,0,0,1,4
29,13,56,2,3,0,0,0,1,3
31,15,50,2,3,0,0,0,1,4
31,14,45,3,3,0,0,0,1,4
31,15,55,2,2,0,0,0,1,4
30,17,55,2,5,0,0,0,1,2
32,13,43,3,3,0,0,0,1,5
32,15,43,3,5,0,0,0,1,4
32,13,44,3,4,0,0,0,1,4
31,15,50,3,3,0,0,0,1,4
32,14,41,3,3,0,0,0,1,3
33,12,38,3,3,0,0,0,1,4
34,13,37,3,3,0,0,0,1,4
32,15,53,2,3,0,0,0,1,4
32,17,50,2,3,0,0,0,1,4
33,16,45,2,4,0,0,0,1,4
36,16,38,4,4,0,0,0,1,3
36,15,34,3,4,0,0,0,1,3
38,16,34,4,6,0,0,0,1,2
34,15,34,4,5,0,0,0,1,3
36,14,29,4,5,0,0,0,1,3
36,17,30,4,4,0,0,0,1,3
35,17,34,3,3,0,1,0,0,5
36,19,37,3,7,0,1,0,0,3
37,18,36,3,5,0,1,0,0,5
34,17,43,3,7,0,1,0,0,3
32,20,54,3,3,0,1,0,0,3
35,16,35,4,5,0,1,0,0,3
34,15,26,4,5,0,1,0,0,3
34,15,26,3,5,0,1,0,0,4
38,19,30,3,9,0,1,0,0,2
34,19,29,4,6,0,1,0,0,3
36,17,24,4,5,0,1,0,0,3
42,20,22,4,6,0,1,0,0,3
43,22,25,3,4,0,1,0,0,2
41,22,26,3,3,0,1,0,0,2
42,23,21,2,4,0,1,0,0,3
43,25,19,3,6,0,1,0,0,3
43,27,21,4,7,0,1,0,0,3
42,23,17,4,10,0,1,0,0,3
42,24,14,3,6,0,1,0,0,3
41,24,16,2,7,0,1,0,0,3
43,22,12,3,4,0,1,0,0,3
44,22,12,3,6,0,1,0,0,4
44,23,14,4,7,0,1,0,0,3
41,24,17,5,11,0,1,0,0,2
42,22,14,5,8,0,1,0,0,3
42,22,13,4,8,0,1,0,0,2
40,26,22,4,7,0,1,0,0,2
41,25,25,4,5,0,1,0,0,3
41,24,34,3,11,0,1,0,0,3
42,25,35,4,12,0,1,0,0,4
42,25,26,4,7,0,1,0,0,4
42,28,23,5,8,0,1,0,0,2
44,28,27,4,9,0,1,0,0,3
44,29,24,4,8,0,1,0,0,3
45,30,22,4,8,0,1,0,0,4
45,28,18,5,12,0,1,0,0,2
44,27,16,5,14,0,1,0,0,2
45,30,15,5,14,0,1,0,0,3
45,30,21,4,10,0,1,0,0,2
45,32,22,4,8,0,1,0,0,3
45,26,36,3,12,0,1,0,0,3
38,25,52,4,6,0,1,0,0,2
39,29,47,3,8,0,0,1,0,5
41,28,46,3,6,0,0,1,0,5
42,29,38,4,10,0,0,1,0,5
40,28,52,4,11,0,0,1,0,4
39,27,51,4,10,0,0,1,0,2
37,23,70,3,8,0,0,1,0,2
37,25,59,4,6,0,0,1,0,2
39,25,67,3,10,0,0,1,0,2
40,28,42,5,12,0,0,1,0,2
39,26,46,5,13,0,0,1,0,2
38,25,59,4,13,0,0,1,0,2
35,27,65,4,6,0,0,1,0,2
33,23,85,3,5,0,0,1,0,2
29,25,92,2,6,0,0,1,0,2
32,24,83,3,12,0,0,1,0,1
30,24,90,3,11,0,0,1,0,1
33,25,74,4,13,0,0,1,0,1
36,24,56,4,11,0,0,1,0,2
37,27,53,4,13,0,0,1,0,2
33,28,64,3,9,0,0,1,0,2
29,24,84,3,10,0,0,1,0,1
30,24,84,2,8,0,0,1,0,2
29,24,87,2,9,0,0,1,0,2
31,22,90,3,6,0,0,1,0,2
30,24,88,2,10,0,0,1,0,1
29,24,90,3,8,0,0,1,0,1
32,24,84,3,9,0,0,1,0,1
28,23,90,2,9,0,0,1,0,2
28,24,89,3,12,0,0,1,0,1
33,25,75,4,5,0,0,1,0,1
34,24,77,3,7,0,0,1,0,1
34,24,72,4,7,0,0,1,0,2
33,25,75,4,9,0,0,1,0,1
27,24,95,1,8,0,0,1,0,2
27,23,97,1,4,0,0,1,0,1
29,23,93,2,7,0,0,1,0,2
33,25,72,4,7,0,0,1,0,1
32,24,82,3,5,0,0,1,0,1
34,24,78,3,7,0,0,1,0,1
32,25,81,3,8,0,0,1,0,2
31,25,85,3,6,0,0,1,0,1
27,23,95,2,5,0,0,1,0,2
31,24,92,2,3,0,0,1,0,2
31,24,88,3,4,0,0,1,0,1
33,24,90,2,4,0,0,1,0,1
37,24,81,4,5,0,0,1,0,2
31,23,89,3,2,1,0,0,0,2
30,24,90,2,4,1,0,0,0,2
32,24,88,2,1,1,0,0,0,3
33,24,85,3,5,1,0,0,0,2
29,24,94,2,4,1,0,0,0,2
30,22,90,3,6,1,0,0,0,1
35,23,73,4,7,1,0,0,0,2
35,24,68,4,7,1,0,0,0,3
34,25,68,4,3,1,0,0,0,3
33,24,64,3,3,1,0,0,0,3
34,24,82,3,2,1,0,0,0,3
31,24,87,2,3,1,0,0,0,3
29,23,94,2,2,1,0,0,0,3
32,24,80,2,3,1,0,0,0,3
33,24,75,3,1,1,0,0,0,3
34,23,73,3,1,1,0,0,0,3
33,18,64,2,2,1,0,0,0,4
34,24,74,3,3,1,0,0,0,4
34,23,75,4,2,1,0,0,0,4
33,17,53,4,2,1,0,0,0,4
32,17,60,4,2,1,0,0,0,4
33,17,61,4,2,1,0,0,0,4
32,15,53,3,0,1,0,0,0,4
31,14,60,3,1,1,0,0,0,4
31,16,61,2,2,1,0,0,0,3
30,14,58,3,2,1,0,0,0,4
31,17,63,3,2,1,0,0,0,4
32,16,61,3,0,1,0,0,0,5
31,15,62,3,2,1,0,0,0,5
29,13,57,2,2,1,0,0,0,4
30,14,58,2,3,1,0,0,0,4
31,20,64,3,3,1,0,0,0,4
32,18,64,3,1,1,0,0,0,4
31,19,59,3,3,1,0,0,0,4
31,21,59,2,2,1,0,0,0,4
29,13,49,3,2,1,0,0,0,4
30,11,56,2,2,1,0,0,0,4
31,12,43,3,2,1,0,0,0,4
28,13,55,3,2,0,0,0,1,4
28,11,52,3,3,0,0,0,1,4
28,10,54,3,2,0,0,0,1,4
30,16,55,2,3,0,0,0,1,3
30,16,56,2,4,0,0,0,1,3
30,15,47,4,4,0,0,0,1,4
30,15,60,3,2,0,0,0,1,4
31,15,59,3,3,0,0,0,1,4
30,14,58,2,3,0,0,0,1,4
28,8,44,3,3,0,0,0,1,4
29,10,51,2,4,0,0,0,1,5
29,12,55,2,4,0,0,0,1,5
28,9,41,3,4,0,0,0,1,4
29,11,44,2,3,0,0,0,1,5
29,12,51,2,2,0,0,0,1,5
28,12,52,2,4,0,0,0,1,4
28,13,44,2,4,0,0,0,1,5
28,11,54,3,4,0,0,0,1,5
27,10,50,3,4,0,0,0,1,4
27,9,49,3,3,0,0,0,1,4
29,12,43,3,4,0,0,0,1,5
30,13,49,2,2,0,0,0,1,4
31,15,46,2,3,0,0,0,1,5
29,9,43,3,4,0,0,0,1,5
29,10,46,4,3,0,0,0,1,4
29,11,48,3,4,0,0,0,1,4
29,14,34,3,4,0,0,0,1,4
28,8,40,3,4,0,0,0,1,5
29,11,38,3,4,0,0,0,1,4
33,11,29,4,4,0,0,0,1,3
33,11,32,4,3,0,0,0,1,3
33,11,34,4,3,0,0,0,1,4
32,12,36,3,4,0,0,0,1,3
29,15,53,2,5,0,0,0,1,3
32,14,45,4,4,0,0,0,1,4
32,16,38,4,6,0,0,0,1,4
28,16,76,2,5,0,0,0,1,3
27,14,69,2,4,0,0,0,1,3
31,13,45,4,4,0,0,0,1,2
33,14,44,4,4,0,0,0,1,3
33,17,43,3,3,0,0,0,1,4
33,16,37,4,4,0,0,0,1,4
36,17,42,3,4,0,0,0,1,3
35,22,41,3,4,0,0,0,1,2
35,18,35,3,3,0,0,0,1,3
36,17,34,4,5,0,1,0,0,3
37,18,33,3,3,0,1,0,0,4
37,19,33,4,4,0,1,0,0,3
35,19,35,3,5,0,1,0,0,2
34,21,33,3,6,0,1,0,0,3
32,22,40,3,3,0,1,0,0,3
38,23,32,4,5,0,1,0,0,3
38,21,29,3,5,0,1,0,0,3
35,21,29,3,7,0,1,0,0,3
37,18,33,3,5,0,1,0,0,3
37,22,33,3,5,0,1,0,0,3
38,23,29,4,6,0,1,0,0,3
38,23,21,5,4,0,1,0,0,2
39,19,17,5,6,0,1,0,0,2
40,18,19,4,4,0,1,0,0,3
41,21,19,2,4,0,1,0,0,3
41,22,25,4,11,0,1,0,0,3
40,22,29,5,5,0,1,0,0,3
41,23,28,3,3,0,1,0,0,3
39,27,25,3,12,0,1,0,0,2
34,24,41,4,11,0,1,0,0,2
38,20,40,4,8,0,1,0,0,3
38,25,49,4,8,0,1,0,0,3
39,23,52,4,10,0,1,0,0,3
37,22,56,4,10,0,1,0,0,3
42,22,20,4,5,0,1,0,0,3
41,26,19,5,8,0,1,0,0,3
41,25,25,3,4,0,1,0,0,2
44,29,26,5,10,0,1,0,0,2
43,28,36,4,9,0,1,0,0,3
37,25,48,4,11,0,1,0,0,2
44,29,21,5,8,0,1,0,0,3
43,29,19,5,11,0,1,0,0,2
43,31,20,5,9,0,1,0,0,3
42,30,27,5,12,0,1,0,0,3
43,29,27,4,12,0,1,0,0,2
41,28,32,4,9,0,1,0,0,3
45,27,18,4,9,0,1,0,0,3
45,27,18,4,5,0,1,0,0,3
45,29,25,4,8,0,1,0,0,3
45,30,25,4,10,0,1,0,0,2
43,23,48,3,12,0,1,0,0,3
39,23,49,5,9,0,1,0,0,3
42,25,50,4,10,0,1,0,0,2
40,24,54,4,6,0,0,1,0,3
38,26,46,5,12,0,0,1,0,3
41,26,45,4,9,0,0,1,0,3
36,25,70,4,10,0,0,1,0,2
36,25,71,4,12,0,0,1,0,3
34,24,78,4,8,0,0,1,0,3
37,27,54,4,11,0,0,1,0,2
39,26,44,4,11,0,0,1,0,2
39,26,43,3,13,0,0,1,0,2
37,25,70,5,3,0,0,1,0,2
38,26,63,4,7,0,0,1,0,2
37,25,64,4,6,0,0,1,0,3
35,27,63,5,12,0,0,1,0,2
32,25,73,4,12,0,0,1,0,2
27,24,94,2,4,0,0,1,0,2
34,25,81,4,7,0,0,1,0,3
31,24,87,3,5,0,0,1,0,2
33,24,78,3,10,0,0,1,0,1
33,24,86,3,6,0,0,1,0,3
33,24,87,2,9,0,0,1,0,3
28,23,93,2,8,0,0,1,0,2
31,24,84,4,9,0,0,1,0,1
31,26,83,5,11,0,0,1,0,1
31,25,89,3,7,0,0,1,0,1
31,25,80,5,9,0,0,1,0,1
31,25,79,5,10,0,0,1,0,1
30,25,88,3,6,0,0,1,0,1
29,24,85,4,12,0,0,1,0,1
29,23,90,3,10,0,0,1,0,1
29,23,90,2,7,0,0,1,0,2
32,24,73,4,10,0,0,1,0,2
34,24,76,4,7,0,0,1,0,2
33,25,79,3,7,0,0,1,0,3
33,24,77,3,6,0,0,1,0,3
31,24,73,3,8,0,0,1,0,2
29,24,85,3,7,0,0,1,0,1
29,24,83,3,5,0,0,1,0,1
32,24,77,5,5,0,0,1,0,1
32,26,77,3,7,0,0,1,0,1
30,25,85,2,6,0,0,1,0,1
31,25,87,3,5,0,0,1,0,2
30,24,94,2,10,0,0,1,0,1
26,23,92,4,10,0,0,1,0,1
31,24,77,4,7,0,0,1,0,1
31,23,83,4,7,0,0,1,0,1
26,24,96,3,5,0,0,1,0,1
28,24,86,5,7,0,0,1,0,1
28,23,86,3,4,1,0,0,0,1
30,23,88,4,5,1,0,0,0,1
30,23,82,4,5,1,0,0,0,2
26,21,92,2,8,1,0,0,0,1
31,20,79,4,6,1,0,0,0,1
32,23,76,5,4,1,0,0,0,1
33,22,72,5,4,1,0,0,0,1
34,20,66,5,2,1,0,0,0,1
34,22,62,5,3,1,0,0,0,1
34,22,64,4,5,1,0,0,0,2
34,23,58,4,8,1,0,0,0,2
28,24,90,2,13,1,0,0,0,1
33,24,75,4,2,1,0,0,0,1
35,22,68,3,2,1,0,0,0,2
33,22,74,3,1,1,0,0,0,2
35,21,64,4,1,1,0,0,0,2
34,21,68,3,0,1,0,0,0,2
35,22,66,4,0,1,0,0,0,2
35,20,63,3,0,1,0,0,0,2
35,20,60,3,1,1,0,0,0,2
35,19,58,4,1,1,0,0,0,2
33,21,68,4,3,1,0,0,0,3
33,20,58,4,1,1,0,0,0,3
34,18,57,4,0,1,0,0,0,3
35,19,63,3,0,1,0,0,0,3
35,20,59,3,0,1,0,0,0,3
35,19,57,3,0,1,0,0,0,3
34,16,54,3,0,1,0,0,0,3
34,19,53,3,0,1,0,0,0,3
34,16,50,3,0,1,0,0,0,4
31,20,66,3,4,1,0,0,0,4
31,19,66,4,2,1,0,0,0,4
32,18,66,3,2,1,0,0,0,4
33,18,65,3,1,1,0,0,0,3
31,16,54,2,2,1,0,0,0,4
32,16,55,2,0,1,0,0,0,4
32,14,51,3,0,1,0,0,0,5
32,11,44,3,1,1,0,0,0,4
33,12,47,3,1,1,0,0,0,3
33,13,48,3,1,1,0,0,0,3
30,12,50,3,1,1,0,0,0,3
30,11,49,3,0,1,0,0,0,4
30,11,48,3,0,1,0,0,0,5
29,12,61,2,0,0,0,0,1,4
28,15,60,2,0,0,0,0,1,4
28,12,60,2,1,0,0,0,1,4
28,14,61,2,3,0,0,0,1,4
28,13,64,2,2,0,0,0,1,4
26,19,82,1,3,0,0,0,1,5
26,12,58,2,5,0,0,0,1,3
25,9,69,3,1,0,0,0,1,4
25,9,65,3,1,0,0,0,1,4
26,8,51,3,2,0,0,0,1,4
28,13,49,3,3,0,0,0,1,5
29,10,58,2,2,0,0,0,1,4
26,10,41,3,8,0,0,0,1,5
28,10,36,3,2,0,0,0,1,5
30,6,41,3,1,0,0,0,1,5
29,8,47,2,1,0,0,0,1,5
27,11,47,2,4,0,0,0,1,4
25,7,51,2,2,0,0,0,1,3
26,11,52,2,3,0,0,0,1,4
28,15,73,1,3,0,0,0,1,5
26,14,56,1,6,0,0,0,1,3
26,10,51,2,1,0,0,0,1,3
30,10,41,4,2,0,0,0,1,4
31,9,39,3,2,0,0,0,1,4
32,10,35,4,6,0,0,0,1,4
22,16,89,2,6,0,0,0,1,3
27,15,80,2,9,0,0,0,1,3
24,14,68,2,8,0,0,0,1,3
28,6,46,3,1,0,0,0,1,4
28,10,57,3,3,0,0,0,1,3
29,13,62,3,1,0,0,0,1,4
30,12,49,3,3,0,0,0,1,4
31,17,50,2,10,0,0,0,1,3
29,16,35,4,11,0,0,0,1,2
24,8,31,3,7,0,0,0,1,2
33,15,45,3,2,0,0,0,1,4
34,13,45,3,3,0,0,0,1,3
33,19,54,3,7,0,0,0,1,3
34,13,43,3,3,0,0,0,1,2
34,19,53,3,3,0,0,0,1,3
35,20,50,3,4,0,0,0,1,3
34,18,26,3,6,0,0,0,1,3
33,16,26,3,7,0,0,0,1,2
32,14,29,4,10,0,0,0,1,2
31,14,34,4,5,0,1,0,0,3
32,14,49,3,6,0,1,0,0,3
36,21,63,3,6,0,1,0,0,2
32,14,33,4,4,0,1,0,0,3
34,13,32,4,3,0,1,0,0,3
37,16,27,4,6,0,1,0,0,3
37,20,40,3,4,0,1,0,0,3
36,20,37,3,4,0,1,0,0,3
36,19,41,3,5,0,1,0,0,2
35,21,44,3,3,0,1,0,0,3
37,22,56,3,9,0,1,0,0,2
34,21,61,3,4,0,1,0,0,3
39,18,25,3,4,0,1,0,0,3
40,24,25,3,4,0,1,0,0,2
38,23,26,4,6,0,1,0,0,3
42,24,16,3,10,0,1,0,0,2
41,24,20,3,4,0,1,0,0,2
40,22,22,3,4,0,1,0,0,2
41,25,25,2,5,0,1,0,0,3
41,27,23,3,4,0,1,0,0,2
42,23,18,4,7,0,1,0,0,3
43,25,17,4,5,0,1,0,0,3
42,27,24,3,10,0,1,0,0,3
37,22,47,3,12,0,1,0,0,2
36,21,47,3,4,0,1,0,0,1
39,24,41,4,4,0,1,0,0,3
40,24,30,4,6,0,1,0,0,3
42,25,20,4,3,0,1,0,0,3
44,30,15,4,5,0,1,0,0,2
43,27,20,3,5,0,1,0,0,3
42,27,16,3,11,0,1,0,0,2
43,32,13,3,12,0,1,0,0,3
44,31,13,4,12,0,1,0,0,3
44,29,15,3,10,0,1,0,0,3
43,29,18,4,11,0,1,0,0,2
43,31,18,4,8,0,1,0,0,4
44,29,17,3,5,0,1,0,0,3
45,31,20,4,7,0,1,0,0,2
44,32,18,4,11,0,1,0,0,2
45,30,19,4,11,0,1,0,0,2
45,29,24,3,7,0,1,0,0,2
44,30,25,4,8,0,1,0,0,3
45,33,25,4,9,0,1,0,0,3
43,31,30,3,10,0,0,1,0,2
46,26,23,3,8,0,0,1,0,2
44,29,31,2,9,0,0,1,0,3
46,30,32,3,10,0,0,1,0,2
42,28,44,3,7,0,0,1,0,2
43,26,34,4,6,0,0,1,0,3
41,32,33,4,14,0,0,1,0,3
42,30,39,4,10,0,0,1,0,2
41,28,43,4,11,0,0,1,0,2
41,32,37,4,12,0,0,1,0,2
39,27,54,3,11,0,0,1,0,1
41,27,50,4,8,0,0,1,0,2
38,27,56,4,9,0,0,1,0,2
39,26,58,3,8,0,0,1,0,2
37,24,63,4,8,0,0,1,0,2
30,22,85,3,9,0,0,1,0,2
30,23,89,2,9,0,0,1,0,2
28,24,91,2,15,0,0,1,0,1
32,24,81,3,15,0,0,1,0,2
32,26,82,3,12,0,0,1,0,1
33,25,81,3,13,0,0,1,0,2
36,25,60,4,12,0,0,1,0,2
36,26,65,4,11,0,0,1,0,2
36,24,57,4,9,0,0,1,0,2
35,23,78,3,4,0,0,1,0,2
34,22,84,3,2,0,0,1,0,2
33,25,83,3,2,0,0,1,0,2
34,24,83,3,8,0,0,1,0,1
29,21,91,2,13,0,0,1,0,1
28,23,96,2,11,0,0,1,0,1
25,22,92,2,14,0,0,1,0,1
28,23,89,3,8,0,0,1,0,2
27,24,93,2,10,0,0,1,0,2
26,24,94,2,12,0,0,1,0,2
27,24,89,2,14,0,0,1,0,1
25,23,95,2,18,0,0,1,0,1
27,22,92,2,12,0,0,1,0,1
28,24,89,2,10,0,0,1,0,2
26,24,93,2,8,0,0,1,0,1
30,24,82,3,11,0,0,1,0,1
32,24,82,3,8,0,0,1,0,2
31,23,82,3,11,0,0,1,0,2
31,25,80,3,9,0,0,1,0,2
33,23,90,2,3,0,0,1,0,2
30,24,89,2,3,1,0,0,0,2
29,24,92,2,4,1,0,0,0,2
29,24,94,2,4,1,0,0,0,2
29,24,89,3,6,1,0,0,0,1
27,24,94,3,3,1,0,0,0,1
30,24,88,3,8,1,0,0,0,1
30,23,88,3,8,1,0,0,0,1
26,23,95,2,6,1,0,0,0,1
29,24,89,2,6,1,0,0,0,1
30,24,86,3,5,1,0,0,0,1
31,24,84,3,4,1,0,0,0,1
31,23,86,3,3,1,0,0,0,1
28,23,94,2,3,1,0,0,0,1
30,23,87,3,7,1,0,0,0,1
30,23,83,3,8,1,0,0,0,1
32,22,77,3,3,1,0,0,0,1
31,23,73,3,3,1,0,0,0,2
31,22,68,3,4,1,0,0,0,1
31,21,75,2,4,1,0,0,0,2
31,22,70,2,2,1,0,0,0,3
32,19,56,3,2,1,0,0,0,3
31,18,65,3,2,1,0,0,0,3
29,23,80,2,3,1,0,0,0,2
28,23,82,3,7,1,0,0,0,2
28,21,80,3,3,1,0,0,0,2
27,20,77,1,3,1,0,0,0,2
28,23,89,2,3,1,0,0,0,2
29,22,85,2,5,1,0,0,0,2
31,21,75,2,2,1,0,0,0,3
30,23,80,2,3,1,0,0,0,3
29,23,76,1,3,1,0,0,0,3
31,21,69,2,2,1,0,0,0,3
31,22,73,2,2,1,0,0,0,2
30,21,73,1,1,1,0,0,0,3
29,19,61,2,4,1,0,0,0,2
28,16,67,2,3,1,0,0,0,3
28,16,64,2,4,1,0,0,0,3
28,15,64,2,3,1,0,0,0,3
29,16,60,3,1,1,0,0,0,2
29,15,59,2,2,1,0,0,0,3
29,15,68,2,2,1,0,0,0,3
30,16,63,2,3,1,0,0,0,3
28,16,71,2,2,1,0,0,0,3
29,15,67,2,3,1,0,0,0,3
29,17,68,1,2,0,0,0,1,2
29,16,69,1,2,0,0,0,1,2
30,16,67,1,3,0,0,0,1,2
26,12,57,2,3,0,0,0,1,3
26,14,61,2,2,0,0,0,1,2
27,13,62,2,3,0,0,0,1,2
27,19,72,3,5,0,0,0,1,2
28,19,74,3,3,0,0,0,1,1
28,18,78,2,6,0,0,0,1,2
27,16,63,2,3,0,0,0,1,3
28,17,68,2,4,0,0,0,1,3
21,15,84,1,4,0,0,0,1,2
23,10,37,4,7,0,0,0,1,3
25,13,65,2,2,0,0,0,1,3
20,17,92,1,3,0,0,0,1,3
24,12,68,2,8,0,0,0,1,3
28,7,48,4,3,0,0,0,1,4
27,11,58,3,2,0,0,0,1,4
27,12,73,2,3,0,0,0,1,3
23,15,77,2,6,0,0,0,1,3
21,14,71,2,3,0,0,0,1,3
27,11,78,2,2,0,0,0,1,3
29,14,62,3,2,0,0,0,1,3
29,14,53,4,3,0,0,0,1,4
30,14,56,4,3,0,0,0,1,3
24,13,53,4,5,0,0,0,1,2
23,15,52,3,7,0,0,0,1,3
25,14,51,4,6,0,0,0,1,3
22,15,68,2,5,0,0,0,1,3
21,16,93,1,6,0,0,0,1,3
23,14,69,2,7,0,0,0,1,3
